ext_recipe_id,ingredient_pos,ingredient_text_norm,quantity,unit,ingredient_core
515,8,1/4 teaspoon ground nutmeg,0.25,tsp,ground nutmeg
515,9,2/3 cup olive oil,0.6666666666666666,cup,olive oil
515,10,1/2 cup sour cream,0.5,cup,sour cream
515,11,1 1/2 cups all purpose flour,1.5,cup,all purpose flour
515,12,1 teaspoon baking powder,1.0,tsp,baking powder
515,13,1/4 teaspoon baking soda,0.25,tsp,baking soda
515,14,2 tablespoons sugar,2.0,tbsp,sugar
516,1,1/2 cup wild blueberries,0.5,cup,wild blueberries
516,2,1/2 cup unsalted butter,0.5,cup,unsalted butter
516,3,1/2 cup white sugar,0.5,cup,white sugar
516,4,1/4 teaspoon salt,0.25,tsp,salt
516,5,1 tablespoon lemon zest,1.0,tbsp,lemon zest
516,6,1 tablespoon fresh lemon juice,1.0,tbsp,fresh lemon juice
516,7,1/2 teaspoon vanilla extract,0.5,tsp,vanilla extract
516,8,1 cup plus 2 tablespoons all-purpose flour,1.0,cup,plus 2 tablespoons all-purpose flour
516,9,1 tablespoon cornstarch,1.0,tbsp,cornstarch
516,10,1/2 teaspoon baking powder,0.5,tsp,baking powder
516,11,1/2 cup white chocolate chips,0.5,cup,white chocolate chips
517,1,1 pint fresh blackberries,1.0,,pint fresh blackberries
517,2,½ cup white sugar,0.5,cup,white sugar
517,3,½ teaspoon lemon zest,0.5,tsp,lemon zest
517,4,2 cups heavy cream,2.0,cup,heavy cream
517,5,½ cup whole milk,0.5,cup,whole milk
517,6,1 teaspoon vanilla extract,1.0,tsp,vanilla extract
518,1,1 (15.25 ounce) white or yellow cake mix,1.0,,white or yellow cake mix
518,2,3 large eggs,3.0,,large eggs
518,3,1 cup orange juice,1.0,cup,orange juice
518,4,1/3 cup oil,0.3333333333333333,cup,oil
518,5,"1 orange, zested",1.0,,"orange, zested"
518,6,1 (6 ounce) box orange jello,1.0,,box orange jello
518,7,2 cups water,2.0,cup,water
518,8,1 (3.4 ounce) box vanilla pudding,1.0,,box vanilla pudding
518,9,1 cup milk,1.0,cup,milk
518,10,"1 (8 ounce) tub whipped topping, such as cool whip",1.0,,"tub whipped topping, such as cool whip"
519,1,1/3 cup pistachios,0.3333333333333333,cup,pistachios
519,2,1/3 cup cocoa powder,0.3333333333333333,cup,cocoa powder
519,3,1/4 cup all-purpose flour,0.25,cup,all-purpose flour
519,4,1 teaspoon espresso powder,1.0,tsp,espresso powder
519,5,1/2 teaspoon baking soda,0.5,tsp,baking soda
519,6,1/2 teaspoon baking powder,0.5,tsp,baking powder
519,7,1/2 teaspoon salt,0.5,tsp,salt
519,8,4 large eggs,4.0,,large eggs
519,9,1/4 cup white sugar,0.25,cup,white sugar
519,10,1/8 teaspoon cream of tartar,0.125,tsp,cream of tartar
519,11,1/3 cup light brown sugar,0.3333333333333333,cup,light brown sugar
519,12,"2 tablespoons unsalted butter,",2.0,tbsp,unsalted butter
519,13,2 tablespoons black coffee,2.0,tbsp,black coffee
519,14,1 teaspoon vanilla extract,1.0,tsp,vanilla extract
519,15,1/2 teaspoon almond extract,0.5,tsp,almond extract
519,16,2 tablespoons confectioner's sugar,2.0,tbsp,confectioner's sugar
520,1,baking spray with flour,,,baking spray with flour
520,2,2 cups cake flour,2.0,cup,cake flour
520,3,1 1/2 teaspoons baking powder,1.5,tsp,baking powder
520,4,1/2 teaspoon baking soda,0.5,tsp,baking soda
520,5,1 (20-ounce) can crushed pineapple in juice,1.0,,can crushed pineapple in juice
520,6,2 cups carrots,2.0,cup,carrots
520,7,"1/2 cup unsalted butter,",0.5,cup,unsalted butter
520,8,1/3 cup vegetable oil,0.3333333333333333,cup,vegetable oil
520,9,1 1/4 cups brown sugar,1.25,cup,brown sugar
520,10,3 large eggs,3.0,,large eggs
520,11,1/4 cup sour cream,0.25,cup,sour cream
520,12,1 1/2 teaspoons vanilla extract,1.5,tsp,vanilla extract
520,13,1 1/2 teaspoons ground cinnamon,1.5,tsp,ground cinnamon
520,14,1 teaspoon ground ginger,1.0,tsp,ground ginger
520,15,3/4 teaspoon salt,0.75,tsp,salt
520,16,1/4 teaspoon ground nutmeg,0.25,tsp,ground nutmeg
520,17,1/8 teaspoon ground cloves,0.125,tsp,ground cloves
520,18,1 cup grated carrot,1.0,cup,grated carrot
521,1,2 cups heavy cream,2.0,cup,heavy cream
521,2,1/2 cup black coffee,0.5,cup,black coffee
521,3,1/2 cup brown sugar,0.5,cup,brown sugar
521,4,1 tablespoon espresso powder,1.0,tbsp,espresso powder
521,5,1 1/2 teaspoons vanilla extract,1.5,tsp,vanilla extract
521,6,1/4 teaspoon kosher salt,0.25,tsp,kosher salt
521,7,1/2 cup whole milk,0.5,cup,whole milk
521,8,1 (0.25 ounce) packet powdered gelatin,1.0,,packet powdered gelatin
522,1,1 1/2 cups pistachios,1.5,cup,pistachios
522,2,3/4 cup whole milk,0.75,cup,whole milk
522,3,1 cup white chocolate chips,1.0,cup,white chocolate chips
522,4,2 tablespoons unsalted butter,2.0,tbsp,unsalted butter
522,5,2 tablespoons confectioner's sugar,2.0,tbsp,confectioner's sugar
522,6,1/2 teaspoon kosher salt,0.5,tsp,kosher salt
522,7,1/2 teaspoon almond extract,0.5,tsp,almond extract
522,8,1/4 teaspoon vanilla extract,0.25,tsp,vanilla extract
523,1,5 tablespoons unsalted butter,5.0,tbsp,unsalted butter
523,2,2 tablespoons brown sugar,2.0,tbsp,brown sugar
523,3,1 pinch salt,1.0,,pinch salt
523,4,1 pinch ground cinnamon,1.0,,pinch ground cinnamon
523,5,1 pinch ground nutmeg,1.0,,pinch ground nutmeg
523,6,1/4 teaspoon almond extract,0.25,tsp,almond extract
523,7,1 1/2 cups oreo cookie crumbs,1.5,cup,oreo cookie crumbs
523,8,1/2 cup pistachios,0.5,cup,pistachios
524,1,1 cup sweetened coconut flakes,1.0,cup,sweetened coconut flakes
524,2,1/4 cup pretzels,0.25,cup,pretzels
524,3,1/4 cup roasted peanuts,0.25,cup,roasted peanuts
524,4,1/2 cup semi-sweet chocolate chips,0.5,cup,semi-sweet chocolate chips
524,5,1/2 cup sweetened condensed milk,0.5,cup,sweetened condensed milk
525,1,6 tablespoons unsalted butter,6.0,tbsp,unsalted butter
525,2,3 tablespoons light brown sugar,3.0,tbsp,light brown sugar
525,3,1 pinch salt,1.0,,pinch salt
525,4,1 pinch ground nutmeg,1.0,,pinch ground nutmeg
525,5,1 1/3 cups finely ground graham cracker crumbs,1.3333333333333333,cup,finely ground graham cracker crumbs
525,6,1/2 cup pistachios,0.5,cup,pistachios
525,7,1/8 teaspoon almond extract,0.125,tsp,almond extract
526,1,1 3/4 cups all-purpose flour,1.75,cup,all-purpose flour
526,2,1 teaspoon baking powder,1.0,tsp,baking powder
526,3,1/4 teaspoon baking soda,0.25,tsp,baking soda
526,4,"3 large eggs,",3.0,,large eggs
526,5,1 1/4 cups sugar,1.25,cup,sugar
526,6,3/4 teaspoon salt,0.75,tsp,salt
526,7,3/4 cup extra-virgin olive oil,0.75,cup,extra-virgin olive oil
526,8,1/2 cup plain whole milk greek yogurt,0.5,cup,plain whole milk greek yogurt
526,9,2 tablespoons freshly grated lemon zest,2.0,tbsp,freshly grated lemon zest
526,10,1/4 cup lemon juice,0.25,cup,lemon juice
526,11,1 1/2 teaspoons vanilla extract,1.5,tsp,vanilla extract
526,12,1/2 teaspoon almond extract,0.5,tsp,almond extract
527,1,30 chocolate creme sandwich cookies,30.0,,chocolate creme sandwich cookies
527,2,1/2 cup salted butter,0.5,cup,salted butter
527,3,1 (16-ounce) bag mini marshmallows,1.0,,bag mini marshmallows
527,4,1 (13-ounce) jar marshmallow cream,1.0,,jar marshmallow cream
527,5,1/2 teaspoon vanilla extract,0.5,tsp,vanilla extract
527,6,6 cups crisp rice cereal,6.0,cup,crisp rice cereal
528,1,1 cup unsalted butter,1.0,cup,unsalted butter
528,2,"8 ounces cream cheese,",8.0,oz,cream cheese
528,3,3/4 cup light brown sugar,0.75,cup,light brown sugar
528,4,3/4 cup white sugar,0.75,cup,white sugar
528,5,1 teaspoon salt,1.0,tsp,salt
528,6,1/4 teaspoon ground nutmeg,0.25,tsp,ground nutmeg
528,7,1/4 teaspoon ground cinnamon,0.25,tsp,ground cinnamon
528,8,"1 extra large egg, at room temperature",1.0,,"extra large egg, at room temperature"
528,9,2 teaspoons vanilla extract,2.0,tsp,vanilla extract
528,10,1/4 teaspoon almond extract,0.25,tsp,almond extract
528,11,1 1/2 cups graham cracker crumbs,1.5,cup,graham cracker crumbs
528,12,2 3/4 cups all-purpose flour,2.75,cup,all-purpose flour
528,13,2 tablespoons cornstarch,2.0,tbsp,cornstarch
528,14,1 teaspoon baking powder,1.0,tsp,baking powder
528,15,1/2 cup sprinkles,0.5,cup,sprinkles
529,1,1 cup unsalted butter,1.0,cup,unsalted butter
529,2,1 cup light brown sugar,1.0,cup,light brown sugar
529,3,1/2 cup granulated sugar,0.5,cup,granulated sugar
529,4,1 large egg,1.0,,large egg
529,5,1 teaspoon vanilla extract,1.0,tsp,vanilla extract
529,6,2 cups all purpose flour,2.0,cup,all purpose flour
529,7,1 1/4 cups old fashioned oats,1.25,cup,old fashioned oats
529,8,1/2 teaspoon ground cinnamon,0.5,tsp,ground cinnamon
529,9,1/2 teaspoon baking soda,0.5,tsp,baking soda
529,10,1/2 teaspoon sea salt,0.5,tsp,sea salt
530,1,"1 cup salted butter,",1.0,cup,salted butter
530,2,1 1/2 cups white sugar,1.5,cup,white sugar
530,3,2 teaspoons vanilla extract,2.0,tsp,vanilla extract
530,4,4 large eggs,4.0,,large eggs
530,5,2 cups all purpose flour,2.0,cup,all purpose flour
530,6,1/2 cup unsweetened triple chocolate baking cocoa,0.5,cup,unsweetened triple chocolate baking cocoa
530,7,"1 large dark chocolate bar, chopped into chunks (about 1 cup chunks)",1.0,,"large dark chocolate bar, chopped into chunks"
530,8,1 (21 ounce) can cherry pie filling,1.0,,can cherry pie filling
530,9,1 tablespoon confectioners sugar,1.0,tbsp,confectioners sugar
531,1,"30 chocolate creme-filled sandwich cookies, such as oreo®",30.0,,"chocolate creme-filled sandwich cookies, such as oreo®"
531,2,"5 tablespoons butter, melted",5.0,tbsp,"butter, melted"
532,1,"1/2 cup unsalted butter,",0.5,cup,unsalted butter
532,2,1/2 cup light brown sugar,0.5,cup,light brown sugar
532,3,1/4 cup white sugar,0.25,cup,white sugar
532,4,2 tablespoons espresso powder,2.0,tbsp,espresso powder
532,5,1/2 teaspoon salt,0.5,tsp,salt
532,6,"1 extra-large egg,",1.0,,extra-large egg
532,7,2 teaspoons vanilla extract,2.0,tsp,vanilla extract
532,8,1 tablespoon coffee liqueur,1.0,tbsp,coffee liqueur
532,9,1 1/4 cups all-purpose flour,1.25,cup,all-purpose flour
532,10,1/2 teaspoon baking soda,0.5,tsp,baking soda
533,1,12 ounces medjool dates,12.0,oz,medjool dates
533,2,"water, as needed",,,"water, as needed"
533,3,1 teaspoon baking soda,1.0,tsp,baking soda
533,4,1 cup unsalted butter,1.0,cup,unsalted butter
533,5,1 cup dark brown sugar,1.0,cup,dark brown sugar
533,6,1 tablespoon molasses,1.0,tbsp,molasses
533,7,1 tablespoon vanilla extract,1.0,tbsp,vanilla extract
533,8,2 teaspoons espresso powder,2.0,tsp,espresso powder
533,9,3/4 teaspoon salt,0.75,tsp,salt
533,10,1/4 teaspoon ground nutmeg,0.25,tsp,ground nutmeg
533,11,1/8 teaspoon ground cloves,0.125,tsp,ground cloves
533,12,1/8 teaspoon ground allspice,0.125,tsp,ground allspice
533,13,"1 large egg,",1.0,,large egg
533,14,2 1/2 cups all-purpose flour,2.5,cup,all-purpose flour
533,15,2 teaspoons cornstarch,2.0,tsp,cornstarch
533,16,1 teaspoon baking powder,1.0,tsp,baking powder
533,17,"1/2 cup white sugar, or as needed",0.5,cup,"white sugar, or as needed"
534,1,3/4 cup unsalted butter,0.75,cup,unsalted butter
534,2,1/2 cup white sugar,0.5,cup,white sugar
534,3,1/2 cup light brown sugar,0.5,cup,light brown sugar
534,4,3/4 teaspoon salt,0.75,tsp,salt
534,5,2 teaspoons vanilla extract,2.0,tsp,vanilla extract
534,6,2 cups all-purpose flour,2.0,cup,all-purpose flour
534,7,1/4 teaspoon baking powder,0.25,tsp,baking powder
535,1,1 1/2 cups oreo,1.5,cup,oreo
535,2,1/3 cup roasted hazelnuts,0.3333333333333333,cup,roasted hazelnuts
535,3,2 tablespoons light brown sugar,2.0,tbsp,light brown sugar
535,4,1 pinch salt,1.0,,pinch salt
535,5,"4 tablespoons unsalted butter, melted",4.0,tbsp,"unsalted butter, melted"
536,1,"1/2 cup unsalted butter,",0.5,cup,unsalted butter
536,2,3/4 cup white sugar,0.75,cup,white sugar
536,3,1/4 cup light brown sugar,0.25,cup,light brown sugar
536,4,1/2 teaspoon salt,0.5,tsp,salt
536,5,1/8 teaspoon ground nutmeg,0.125,tsp,ground nutmeg
536,6,2 extra large eggs,2.0,,extra large eggs
536,7,8 ounces whole milk ricotta cheese,8.0,oz,whole milk ricotta cheese
536,8,1 teaspoon lemon zest,1.0,tsp,lemon zest
536,9,2 teaspoons lemon juice,2.0,tsp,lemon juice
536,10,1 teaspoon vanilla extract,1.0,tsp,vanilla extract
536,11,1 1/4 cups all-purpose flour,1.25,cup,all-purpose flour
536,12,1/4 teaspoon baking soda,0.25,tsp,baking soda
537,1,3/4 cup unsalted butter,0.75,cup,unsalted butter
537,2,1/2 cup light brown sugar,0.5,cup,light brown sugar
537,3,1/2 cup white sugar,0.5,cup,white sugar
537,4,3/4 teaspoon salt,0.75,tsp,salt
537,5,1/4 teaspoon ground nutmeg,0.25,tsp,ground nutmeg
537,6,2 teaspoons vanilla extract,2.0,tsp,vanilla extract
537,7,1/2 teaspoon almond extract,0.5,tsp,almond extract
537,8,2 cups all-purpose flour,2.0,cup,all-purpose flour
537,9,1/3 cup sprinkles,0.3333333333333333,cup,sprinkles
538,1,"1/2 cup unsalted butter, melted",0.5,cup,"unsalted butter, melted"
538,2,3/4 cup dark brown sugar,0.75,cup,dark brown sugar
538,3,2 tablespoons white sugar,2.0,tbsp,white sugar
538,4,1/2 teaspoon salt,0.5,tsp,salt
538,5,1/8 teaspoon ground nutmeg,0.125,tsp,ground nutmeg
538,6,"1 extra large egg,",1.0,,extra large egg
538,7,2 teaspoons vanilla extract,2.0,tsp,vanilla extract
538,8,1 1/2 cups all-purpose flour,1.5,cup,all-purpose flour
538,9,1/2 teaspoon baking soda,0.5,tsp,baking soda
538,10,1/2 cup dark chocolate chips,0.5,cup,dark chocolate chips
538,11,1/2 cup m&ms,0.5,cup,m&ms
538,12,2 tablespoons sprinkles,2.0,tbsp,sprinkles
539,1,1,,,1
539,2,3 large eggs,3.0,,large eggs
539,3,1 teaspoon ground cinnamon,1.0,tsp,ground cinnamon
539,4,1/2 teaspoon ground ginger,0.5,tsp,ground ginger
539,5,1/4 teaspoon ground nutmeg,0.25,tsp,ground nutmeg
539,6,1/4 teaspoon ground cloves,0.25,tsp,ground cloves
539,7,1/2 teaspoon ground allspice,0.5,tsp,ground allspice
539,8,1/2 teaspoon cardamom,0.5,tsp,cardamom
539,9,3/4 teaspoon salt,0.75,tsp,salt
539,10,1 1/4 cups heavy cream,1.25,cup,heavy cream
539,11,1/4 cup sour cream,0.25,cup,sour cream
539,12,1 tablespoon vanilla bean paste,1.0,tbsp,vanilla bean paste
539,13,2/3 cup sugar,0.6666666666666666,cup,sugar
539,14,3 tablespoons bourbon whiskey,3.0,tbsp,bourbon whiskey
539,15,1 (15 ounce) can pumpkin puree,1.0,,can pumpkin puree
539,16,whipped cream for serving (optional),,,whipped cream for serving
540,1,3/4 cup unsalted butter,0.75,cup,unsalted butter
540,2,1/2 cup dark brown sugar,0.5,cup,dark brown sugar
540,3,3/4 cup white sugar,0.75,cup,white sugar
540,4,"1 extra large egg, at room temperature",1.0,,"extra large egg, at room temperature"
540,5,1/4 cup molasses,0.25,cup,molasses
540,6,2 tablespoons plus 1/2 teaspoon espresso,2.0,tbsp,plus 1/2 teaspoon espresso
540,7,2 teaspoons vanilla extract,2.0,tsp,vanilla extract
540,8,2 teaspoons ground ginger,2.0,tsp,ground ginger
540,9,1 teaspoon ground cinnamon,1.0,tsp,ground cinnamon
540,10,3/4 teaspoon salt,0.75,tsp,salt
540,11,1/4 teaspoon ground nutmeg,0.25,tsp,ground nutmeg
540,12,1/4 teaspoon ground cloves,0.25,tsp,ground cloves
540,13,1/4 teaspoon ground allspice,0.25,tsp,ground allspice
540,14,2 cups all-purpose flour,2.0,cup,all-purpose flour
540,15,1 teaspoon baking soda,1.0,tsp,baking soda
541,1,"1 cup salted butter,",1.0,cup,salted butter
541,2,1 ⅔ cups powdered sugar,1.0,,⅔ cups powdered sugar
541,3,4 cups all-purpose flour,4.0,cup,all-purpose flour
541,4,1/2 teaspoon kosher salt,0.5,tsp,kosher salt
541,5,"2 eggs, at room temperature",2.0,,"eggs, at room temperature"
541,6,"2 large egg yolks, at room temperature",2.0,,"large egg yolks, at room temperature"
541,7,2 teaspoons vanilla extract,2.0,tsp,vanilla extract
541,8,1 cup jam,1.0,cup,jam
542,1,1/2 cup granulated sugar,0.5,cup,granulated sugar
542,2,1/2 cup salted butter,0.5,cup,salted butter
542,3,3 large eggs,3.0,,large eggs
542,4,1 teaspoon vanilla extract,1.0,tsp,vanilla extract
542,5,1 3/4 cups all-purpose flour,1.75,cup,all-purpose flour
542,6,1/2 cup unsweetened cocoa powder,0.5,cup,unsweetened cocoa powder
542,7,2 teaspoons baking powder,2.0,tsp,baking powder
542,8,1/2 cup dark chocolate,0.5,cup,dark chocolate
542,9,1/2 cup candied cherries,0.5,cup,candied cherries
543,1,1 cup salted butter,1.0,cup,salted butter
543,2,1 cup granulated sugar,1.0,cup,granulated sugar
543,3,1 large egg,1.0,,large egg
543,4,1 teaspoon lorann butter vanilla emulsion,1.0,tsp,lorann butter vanilla emulsion
543,5,1/2 teaspoon almond extract,0.5,tsp,almond extract
543,6,3 cups all-purpose flour,3.0,cup,all-purpose flour
543,7,2 teaspoons baking powder,2.0,tsp,baking powder
543,8,milk,,,milk
544,1,1/3 cup almond milk (,0.3333333333333333,cup,almond milk (
544,2,1/3 cup vegetable oil,0.3333333333333333,cup,vegetable oil
544,3,1 extra large egg,1.0,,extra large egg
544,4,1/2 cup firmly packed light brown sugar,0.5,cup,firmly packed light brown sugar
544,5,1/2 cup granulated sugar,0.5,cup,granulated sugar
544,6,1 1/2 teaspoons vanilla extract,1.5,tsp,vanilla extract
544,7,1/2 teaspoon salt,0.5,tsp,salt
544,8,1/2 teaspoon almond extract,0.5,tsp,almond extract
544,9,1/8 teaspoon ground nutmeg,0.125,tsp,ground nutmeg
544,10,2 1/2 cups all-purpose flour,2.5,cup,all-purpose flour
544,11,1 1/2 teaspoons baking powder,1.5,tsp,baking powder
544,12,1/2 teaspoon baking soda,0.5,tsp,baking soda
544,13,1/4 cup sprinkles,0.25,cup,sprinkles
544,14,1/4 cup sugar,0.25,cup,sugar
544,15,1/4 cupred sanding red sanding,0.25,,cupred sanding red sanding
545,1,1 cup unsalted butter,1.0,cup,unsalted butter
545,2,2 cups whole wheat pastry flour,2.0,cup,whole wheat pastry flour
545,3,1 cup confectioners' sugar,1.0,cup,confectioners' sugar
545,4,1 cup chopped pecans,1.0,cup,chopped pecans
545,5,3 1/4 teaspoons water,3.25,tsp,water
545,6,1 tablespoon vanilla extract,1.0,tbsp,vanilla extract
545,7,"1/2 cup confectioners' sugar, or as needed",0.5,cup,"confectioners' sugar, or as needed"
546,1,3/4 cup unsalted butter,0.75,cup,unsalted butter
546,2,2 cups apple cider,2.0,cup,apple cider
546,3,1/2 cup light brown sugar,0.5,cup,light brown sugar
546,4,1/2 cup granulated sugar,0.5,cup,granulated sugar
546,5,1 large egg,1.0,,large egg
546,6,2 teaspoons vanilla extract,2.0,tsp,vanilla extract
546,7,1 1/2 teaspoons ground cinnamon,1.5,tsp,ground cinnamon
546,8,3/4 teaspoon salt,0.75,tsp,salt
546,9,1/2 teaspoon ground nutmeg,0.5,tsp,ground nutmeg
546,10,1/8 teaspoon ground cloves,0.125,tsp,ground cloves
546,11,1/8 teaspoon ground allspice,0.125,tsp,ground allspice
546,12,3 cups all-purpose flour,3.0,cup,all-purpose flour
546,13,1 tablespoons cornstarch,1.0,tbsp,cornstarch
546,14,1/8 teaspoon baking powder,0.125,tsp,baking powder
547,1,1 cup 4% milkfat small curd cottage cheese,1.0,cup,4% milkfat small curd cottage cheese
547,2,5 tablespoons maple syrup,5.0,tbsp,maple syrup
547,3,3 tablespoons quick oats,3.0,tbsp,quick oats
547,4,1 tablespoon almond butter,1.0,tbsp,almond butter
547,5,1 teaspoon vanilla extract,1.0,tsp,vanilla extract
547,6,1 pinch salt,1.0,,pinch salt
547,7,1 cup almond flour,1.0,cup,almond flour
547,8,5 tablespoons semisweet chocolate chips,5.0,tbsp,semisweet chocolate chips
548,1,1 sleeve graham crackers,1.0,,sleeve graham crackers
548,2,5 (1.5 ounce) chocolate candy bars,5.0,,chocolate candy bars
548,3,10 s'more-sized marshmallows,10.0,,s'more-sized marshmallows
549,1,1 cup 4% milkfat small curd cottage cheese,1.0,cup,4% milkfat small curd cottage cheese
549,2,"6 tablespoons maple syrup,",6.0,tbsp,maple syrup
549,3,3 tablespoons unsweetened cocoa powder,3.0,tbsp,unsweetened cocoa powder
549,4,3 tablespoons quick oats,3.0,tbsp,quick oats
549,5,1 tablespoon almond butter,1.0,tbsp,almond butter
549,6,1 teaspoon vanilla extract,1.0,tsp,vanilla extract
549,7,1 teaspoon espresso powder,1.0,tsp,espresso powder
549,8,1 pinch salt,1.0,,pinch salt
549,9,1 cup almond flour,1.0,cup,almond flour
549,10,5 tablespoons semisweet chocolate chips,5.0,tbsp,semisweet chocolate chips
550,1,nonstick cooking spray,,,nonstick cooking spray
550,2,1/2 cup butter,0.5,cup,butter
550,3,1/2 cup brown sugar,0.5,cup,brown sugar
550,4,1/3 cup light corn syrup,0.3333333333333333,cup,light corn syrup
550,5,1 teaspoon vanilla paste,1.0,tsp,vanilla paste
550,6,1/2 teaspoon cinnamon,0.5,tsp,cinnamon
550,7,1/4 teaspoon salt,0.25,tsp,salt
550,8,1 1/2 cups pecan halves,1.5,cup,pecan halves
551,1,3/4 cup unsalted butter,0.75,cup,unsalted butter
551,2,1/2 cup light brown sugar,0.5,cup,light brown sugar
551,3,1/2 cup white sugar,0.5,cup,white sugar
551,4,1 teaspoon salt,1.0,tsp,salt
551,5,1/4 teaspoon ground nutmeg,0.25,tsp,ground nutmeg
551,6,2 cups almond flour,2.0,cup,almond flour
551,7,4 large eggs,4.0,,large eggs
551,8,1/4 cup rum,0.25,cup,rum
551,9,2 teaspoons lemon zest,2.0,tsp,lemon zest
